Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,reaction time,key pressed,builtin rt,end_time,start_time,response,
89,1601310971583,28/09/2020 16:36:11,1601310971465,2,28/09/2020 18:36:11,26806,3,task-wu2f,,6990644,5efb11b64187a502399fdfc3,2016753,,complete,,5f720d31beed7a0d28b1f40,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1680x1050,1680x907,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,78,40,76.99999999022111,1601310971364,1601310971286,,
90,1601310971912,28/09/2020 16:36:11,1601310971635,2,28/09/2020 18:36:11,26806,3,task-wu2f,,6990644,5efb11b64187a502399fdfc3,2016753,,complete,,5f720d31beed7a0d28b1f40,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1680x1050,1680x907,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,67,40,65.81000000005588,1601310971533,1601310971466,,
91,1601310971912,28/09/2020 16:36:11,1601310971795,2,28/09/2020 18:36:11,26806,3,task-wu2f,,6990644,5efb11b64187a502399fdfc3,2016753,,complete,,5f720d31beed7a0d28b1f40,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1680x1050,1680x907,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,56,40,56.169999996200204,1601310971692,1601310971636,,
92,1601310972255,28/09/2020 16:36:12,1601310971965,2,28/09/2020 18:36:11,26806,3,task-wu2f,,6990644,5efb11b64187a502399fdfc3,2016753,,complete,,5f720d31beed7a0d28b1f40,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1680x1050,1680x907,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,64,40,63.750000030267984,1601310971861,1601310971797,,
93,1601310972255,28/09/2020 16:36:12,1601310972148,2,28/09/2020 18:36:12,26806,3,task-wu2f,,6990644,5efb11b64187a502399fdfc3,2016753,,complete,,5f720d31beed7a0d28b1f40,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1680x1050,1680x907,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,79,40,78.1700000516139,1601310972045,1601310971966,,
94,1601310972567,28/09/2020 16:36:12,1601310972316,2,28/09/2020 18:36:12,26806,3,task-wu2f,,6990644,5efb11b64187a502399fdfc3,2016753,,complete,,5f720d31beed7a0d28b1f40,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1680x1050,1680x907,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,64,40,62.734999984968454,1601310972213,1601310972149,,
95,1601310972567,28/09/2020 16:36:12,1601310972483,2,28/09/2020 18:36:12,26806,3,task-wu2f,,6990644,5efb11b64187a502399fdfc3,2016753,,complete,,5f720d31beed7a0d28b1f40,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1680x1050,1680x907,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,63,40,61.74000003375113,1601310972381,1601310972318,,
96,1601310972896,28/09/2020 16:36:12,1601310972652,2,28/09/2020 18:36:12,26806,3,task-wu2f,,6990644,5efb11b64187a502399fdfc3,2016753,,complete,,5f720d31beed7a0d28b1f40,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1680x1050,1680x907,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,65,40,64.4050000119023,1601310972550,1601310972485,,
97,1601310972896,28/09/2020 16:36:12,1601310972819,2,28/09/2020 18:36:12,26806,3,task-wu2f,,6990644,5efb11b64187a502399fdfc3,2016753,,complete,,5f720d31beed7a0d28b1f40,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1680x1050,1680x907,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,65,40,64.53999999212101,1601310972717,1601310972652,,
98,1601310973270,28/09/2020 16:36:13,1601310972995,2,28/09/2020 18:36:12,26806,3,task-wu2f,,6990644,5efb11b64187a502399fdfc3,2016753,,complete,,5f720d31beed7a0d28b1f40,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1680x1050,1680x907,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,72,40,70.2249999740161,1601310972893,1601310972821,,
99,1601310973270,28/09/2020 16:36:13,1601310973155,2,28/09/2020 18:36:13,26806,3,task-wu2f,,6990644,5efb11b64187a502399fdfc3,2016753,,complete,,5f720d31beed7a0d28b1f40,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1680x1050,1680x907,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,56,40,55.68499997025356,1601310973053,1601310972997,,
100,1601310973552,28/09/2020 16:36:13,1601310973340,2,28/09/2020 18:36:13,26806,3,task-wu2f,,6990644,5efb11b64187a502399fdfc3,2016753,,complete,,5f720d31beed7a0d28b1f40,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1680x1050,1680x907,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,80,40,79.71499999985099,1601310973237,1601310973157,,
101,1601310973552,28/09/2020 16:36:13,1601310973507,2,28/09/2020 18:36:13,26806,3,task-wu2f,,6990644,5efb11b64187a502399fdfc3,2016753,,complete,,5f720d31beed7a0d28b1f40,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1680x1050,1680x907,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,63,40,61.91499996930361,1601310973404,1601310973341,,
102,1601310973880,28/09/2020 16:36:13,1601310973690,2,28/09/2020 18:36:13,26806,3,task-wu2f,,6990644,5efb11b64187a502399fdfc3,2016753,,complete,,5f720d31beed7a0d28b1f40,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1680x1050,1680x907,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,81,40,80.15999995404854,1601310973589,1601310973508,,
103,1601310974177,28/09/2020 16:36:14,1601310973845,2,28/09/2020 18:36:13,26806,3,task-wu2f,,6990644,5efb11b64187a502399fdfc3,2016753,,complete,,5f720d31beed7a0d28b1f40,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1680x1050,1680x907,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,49,40,48.68999996688217,1601310973741,1601310973692,,
104,1601310974177,28/09/2020 16:36:14,1601310974036,2,28/09/2020 18:36:14,26806,3,task-wu2f,,6990644,5efb11b64187a502399fdfc3,2016753,,complete,,5f720d31beed7a0d28b1f40,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1680x1050,1680x907,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,85,40,84.1750000254251,1601310973933,1601310973848,,
105,1601310974505,28/09/2020 16:36:14,1601310974211,2,28/09/2020 18:36:14,26806,3,task-wu2f,,6990644,5efb11b64187a502399fdfc3,2016753,,complete,,5f720d31beed7a0d28b1f40,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1680x1050,1680x907,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,71,40,70.56999998167157,1601310974109,1601310974038,,
106,1601310974505,28/09/2020 16:36:14,1601310974408,2,28/09/2020 18:36:14,26806,3,task-wu2f,,6990644,5efb11b64187a502399fdfc3,2016753,,complete,,5f720d31beed7a0d28b1f40,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1680x1050,1680x907,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,80,40,78.89999996405095,1601310974293,1601310974213,,
107,1601310974866,28/09/2020 16:36:14,1601310974570,2,28/09/2020 18:36:14,26806,3,task-wu2f,,6990644,5efb11b64187a502399fdfc3,2016753,,complete,,5f720d31beed7a0d28b1f40,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1680x1050,1680x907,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,57,40,56.35999998776242,1601310974466,1601310974409,,
108,1601310974866,28/09/2020 16:36:14,1601310974730,2,28/09/2020 18:36:14,26806,3,task-wu2f,,6990644,5efb11b64187a502399fdfc3,2016753,,complete,,5f720d31beed7a0d28b1f40,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1680x1050,1680x907,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,57,40,55.98500004271045,1601310974628,1601310974571,,
109,1601310975197,28/09/2020 16:36:15,1601310974908,2,28/09/2020 18:36:14,26806,3,task-wu2f,,6990644,5efb11b64187a502399fdfc3,2016753,,complete,,5f720d31beed7a0d28b1f40,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1680x1050,1680x907,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,74,40,73.16500000888482,1601310974806,1601310974732,,
110,1601310975197,28/09/2020 16:36:15,1601310975084,2,28/09/2020 18:36:15,26806,3,task-wu2f,,6990644,5efb11b64187a502399fdfc3,2016753,,complete,,5f720d31beed7a0d28b1f40,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1680x1050,1680x907,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,72,40,71.15000003250316,1601310974982,1601310974910,,
111,1601310975495,28/09/2020 16:36:15,1601310975252,2,28/09/2020 18:36:15,26806,3,task-wu2f,,6990644,5efb11b64187a502399fdfc3,2016753,,complete,,5f720d31beed7a0d28b1f40,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1680x1050,1680x907,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,64,40,62.42999999085441,1601310975149,1601310975085,,
112,1601310975495,28/09/2020 16:36:15,1601310975436,2,28/09/2020 18:36:15,26806,3,task-wu2f,,6990644,5efb11b64187a502399fdfc3,2016753,,complete,,5f720d31beed7a0d28b1f40,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1680x1050,1680x907,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,79,40,78.27500003622845,1601310975333,1601310975254,,
113,1601310975839,28/09/2020 16:36:15,1601310975601,2,28/09/2020 18:36:15,26806,3,task-wu2f,,6990644,5efb11b64187a502399fdfc3,2016753,,complete,,5f720d31beed7a0d28b1f40,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1680x1050,1680x907,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,62,40,61.23999995179474,1601310975500,1601310975438,,
114,1601310975839,28/09/2020 16:36:15,1601310975770,2,28/09/2020 18:36:15,26806,3,task-wu2f,,6990644,5efb11b64187a502399fdfc3,2016753,,complete,,5f720d31beed7a0d28b1f40,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1680x1050,1680x907,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,64,40,62.77999997837469,1601310975668,1601310975604,,
115,1601310976136,28/09/2020 16:36:16,1601310975955,2,28/09/2020 18:36:15,26806,3,task-wu2f,,6990644,5efb11b64187a502399fdfc3,2016753,,complete,,5f720d31beed7a0d28b1f40,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1680x1050,1680x907,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,79,40,78.28499999595806,1601310975853,1601310975774,,
116,1601310976449,28/09/2020 16:36:16,1601310976148,2,28/09/2020 18:36:16,26806,3,task-wu2f,,6990644,5efb11b64187a502399fdfc3,2016753,,complete,,5f720d31beed7a0d28b1f40,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1680x1050,1680x907,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,90,40,88.83500000229105,1601310976046,1601310975956,,
117,1601310976449,28/09/2020 16:36:16,1601310976324,2,28/09/2020 18:36:16,26806,3,task-wu2f,,6990644,5efb11b64187a502399fdfc3,2016753,,complete,,5f720d31beed7a0d28b1f40,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1680x1050,1680x907,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,73,40,71.60000002477318,1601310976222,1601310976149,,
118,1601310976762,28/09/2020 16:36:16,1601310976518,2,28/09/2020 18:36:16,26806,3,task-wu2f,,6990644,5efb11b64187a502399fdfc3,2016753,,complete,,5f720d31beed7a0d28b1f40,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1680x1050,1680x907,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,90,40,89.24000000115484,1601310976416,1601310976326,,
119,1601310976762,28/09/2020 16:36:16,1601310976707,2,28/09/2020 18:36:16,26806,3,task-wu2f,,6990644,5efb11b64187a502399fdfc3,2016753,,complete,,5f720d31beed7a0d28b1f40,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1680x1050,1680x907,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,85,40,84.22499999869615,1601310976605,1601310976520,,
120,1601310977078,28/09/2020 16:36:17,1601310976921,2,28/09/2020 18:36:16,26806,3,task-wu2f,,6990644,5efb11b64187a502399fdfc3,2016753,,complete,,5f720d31beed7a0d28b1f40,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1680x1050,1680x907,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,112,40,111.50999995879829,1601310976820,1601310976708,,
121,1601310977407,28/09/2020 16:36:17,1601310977116,2,28/09/2020 18:36:17,26806,3,task-wu2f,,6990644,5efb11b64187a502399fdfc3,2016753,,complete,,5f720d31beed7a0d28b1f40,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1680x1050,1680x907,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,90,40,88.90999999130145,1601310977013,1601310976923,,
122,1601310977407,28/09/2020 16:36:17,1601310977300,2,28/09/2020 18:36:17,26806,3,task-wu2f,,6990644,5efb11b64187a502399fdfc3,2016753,,complete,,5f720d31beed7a0d28b1f40,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1680x1050,1680x907,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,80,40,79.75000003352761,1601310977197,1601310977117,,
123,1601310977703,28/09/2020 16:36:17,1601310977476,2,28/09/2020 18:36:17,26806,3,task-wu2f,,6990644,5efb11b64187a502399fdfc3,2016753,,complete,,5f720d31beed7a0d28b1f40,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1680x1050,1680x907,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,72,40,70.37500001024455,1601310977374,1601310977302,,
124,1601310978047,28/09/2020 16:36:18,1601310977671,2,28/09/2020 18:36:17,26806,3,task-wu2f,,6990644,5efb11b64187a502399fdfc3,2016753,,complete,,5f720d31beed7a0d28b1f40,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1680x1050,1680x907,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,88,40,88.29500002320856,1601310977565,1601310977477,,
125,1601310978047,28/09/2020 16:36:18,1601310977850,2,28/09/2020 18:36:17,26806,3,task-wu2f,,6990644,5efb11b64187a502399fdfc3,2016753,,complete,,5f720d31beed7a0d28b1f40,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1680x1050,1680x907,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,76,40,74.1099999868311,1601310977748,1601310977672,,
126,1601310978359,28/09/2020 16:36:18,1601310978035,2,28/09/2020 18:36:18,26806,3,task-wu2f,,6990644,5efb11b64187a502399fdfc3,2016753,,complete,,5f720d31beed7a0d28b1f40,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1680x1050,1680x907,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,84,40,82.6550000347197,1601310977934,1601310977850,,
127,1601310978359,28/09/2020 16:36:18,1601310978220,2,28/09/2020 18:36:18,26806,3,task-wu2f,,6990644,5efb11b64187a502399fdfc3,2016753,,complete,,5f720d31beed7a0d28b1f40,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1680x1050,1680x907,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,80,40,79.12499998928979,1601310978117,1601310978037,,
128,1601310978687,28/09/2020 16:36:18,1601310978398,2,28/09/2020 18:36:18,26806,3,task-wu2f,,6990644,5efb11b64187a502399fdfc3,2016753,,complete,,5f720d31beed7a0d28b1f40,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1680x1050,1680x907,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,72,40,71.20999996550381,1601310978294,1601310978222,,
129,1601310978687,28/09/2020 16:36:18,1601310978588,2,28/09/2020 18:36:18,26806,3,task-wu2f,,6990644,5efb11b64187a502399fdfc3,2016753,,complete,,5f720d31beed7a0d28b1f40,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1680x1050,1680x907,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,82,40,81.7500000121072,1601310978484,1601310978402,,
130,1601310979000,28/09/2020 16:36:19,1601310978762,2,28/09/2020 18:36:18,26806,3,task-wu2f,,6990644,5efb11b64187a502399fdfc3,2016753,,complete,,5f720d31beed7a0d28b1f40,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1680x1050,1680x907,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,70,40,69.38999996054918,1601310978660,1601310978590,,
131,1601310979348,28/09/2020 16:36:19,1601310978955,2,28/09/2020 18:36:18,26806,3,task-wu2f,,6990644,5efb11b64187a502399fdfc3,2016753,,complete,,5f720d31beed7a0d28b1f40,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1680x1050,1680x907,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,90,40,89.07500002533197,1601310978853,1601310978763,,
132,1601310979348,28/09/2020 16:36:19,1601310979139,2,28/09/2020 18:36:19,26806,3,task-wu2f,,6990644,5efb11b64187a502399fdfc3,2016753,,complete,,5f720d31beed7a0d28b1f40,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1680x1050,1680x907,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,82,40,81.4949999912642,1601310979037,1601310978955,,
133,1601310979661,28/09/2020 16:36:19,1601310979339,2,28/09/2020 18:36:19,26806,3,task-wu2f,,6990644,5efb11b64187a502399fdfc3,2016753,,complete,,5f720d31beed7a0d28b1f40,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1680x1050,1680x907,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,96,40,95.48499999800697,1601310979237,1601310979141,,
134,1601310979661,28/09/2020 16:36:19,1601310979515,2,28/09/2020 18:36:19,26806,3,task-wu2f,,6990644,5efb11b64187a502399fdfc3,2016753,,complete,,5f720d31beed7a0d28b1f40,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1680x1050,1680x907,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,72,40,70.95500000286847,1601310979413,1601310979341,,
135,1601310979974,28/09/2020 16:36:19,1601310979699,2,28/09/2020 18:36:19,26806,3,task-wu2f,,6990644,5efb11b64187a502399fdfc3,2016753,,complete,,5f720d31beed7a0d28b1f40,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1680x1050,1680x907,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,80,40,79.67500004451722,1601310979596,1601310979516,,
136,1601310979974,28/09/2020 16:36:19,1601310979883,2,28/09/2020 18:36:19,26806,3,task-wu2f,,6990644,5efb11b64187a502399fdfc3,2016753,,complete,,5f720d31beed7a0d28b1f40,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1680x1050,1680x907,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,80,40,79.87999997567385,1601310979781,1601310979701,,
137,1601310980286,28/09/2020 16:36:20,1601310980068,2,28/09/2020 18:36:20,26806,3,task-wu2f,,6990644,5efb11b64187a502399fdfc3,2016753,,complete,,5f720d31beed7a0d28b1f40,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1680x1050,1680x907,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,81,40,80.13000001665205,1601310979965,1601310979884,,
138,1601310980286,28/09/2020 16:36:20,1601310980070,2,28/09/2020 18:36:20,26806,3,task-wu2f,,6990644,5efb11b64187a502399fdfc3,2016753,,complete,,5f720d31beed7a0d28b1f40,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1680x1050,1680x907,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,,,,,,,
139,1601310980286,28/09/2020 16:36:20,1601310980071,2,28/09/2020 18:36:20,26806,3,task-wu2f,,6990644,5efb11b64187a502399fdfc3,2016753,,complete,,5f720d31beed7a0d28b1f40,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1680x1050,1680x907,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,,,,,,,
140,1601310980286,28/09/2020 16:36:20,1601310980072,2,28/09/2020 18:36:20,26806,3,task-wu2f,,6990644,5efb11b64187a502399fdfc3,2016753,,complete,,5f720d31beed7a0d28b1f40,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1680x1050,1680x907,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,,,,,,,
141,1601310993578,28/09/2020 16:36:33,1601310993551,2,28/09/2020 18:36:33,26806,3,task-wu2f,,6990644,5efb11b64187a502399fdfc3,2016753,,complete,,5f720d31beed7a0d28b1f40,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1680x1050,1680x907,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,13476,32,13476.139999984298,1601310993550,1601310980074,,
